site,nickname,gender,age,lat,long,date_report,est_d_death,date_visit,age_days,transect,species,distance_m,browsed,notes,year_sampled,unique_id,y_obs,section,age_class,cause_death,soil_type,type,region,average_rainfall_mm,dist2road,dist2river,dist2aw,mass_bones,pellets_dung,elephant_dung,pat_dung,zebra_dung,precip_12mo_before_death,precip_12mo_after_death,precip_12mo_before_survey,average_precip_16_25,temp_12mo_before_death,temp_12mo_after_death,temp_12mo_before_survey,average_temp_16_24,temp_max_12mo_before_death,temp_max_12mo_before_survey,season_death,ele_density_2017_buf,hyena_density_2015_idw
B_2024_205_C,Lingwe_C,NA,NA,-25.07561,31.85144,NA,NA,23-Jul-25,NA,S,Dichrostachys_cinerea,8,10,NA,2025,B_2024_205_2025_C,2024,Lower Sabie,adult,Natural,Basalt,control,South,519.6536325,95.30878772,2397.155029,1707.17749,0,0.24,1.88,NA,NA,NA,NA,512.5815835,603.3195304,NA,NA,23.93,22.91111111,NA,34,NA,3.310422816,0.975120716
B_2023_38,Mahlati,NA,NA,-23.260311,31.464111,NA,27-Jul-23,13-Aug-25,748,NE,Colophospermum_mopane,8,0,NA,2025,B_2023_38_2025,2023,Shingwedzi,adult,Natural,Basalt,carcass,North,402.0563411,23.69814816,10152.50586,4480.57959,83.22,0.02,NA,0.52,NA,357.7837964,214.9998305,405.5428779,386.7207959,23.51818182,23.63636364,27.05,23.52474747,34.6,37.3,dry,0.964478955,0.420685321
B_2023_106,Marhambu,NA,NA,-23.286659,31.452053,NA,16-Oct-23,13-Aug-25,667,S,Colophospermum_mopane,8,0,NA,2025,B_2023_106_2025,2023,Shingwedzi,Adult,Natural,Basalt,carcass,North,392.6855578,708.2017885,12876.7041,4281.932129,194.35,0,0.02,NA,NA,374.4528451,203.0595829,405.5428779,386.7207959,23.45454545,23.99090909,27.05,23.47121212,34.1,37.3,early_wet,1.040873328,0.475064339
B_2022_61,Mopane,NA,NA,-23.12896,31.43464,NA,7-Jul-22,20-Aug-25,1140,N,Colophospermum_mopane,8,0,NA,2025,B_2022_61_2025,2022,Shingwedzi,adult,DCA,Basalt,carcass,North,384.6655571,524.4575113,1548.173096,2296.010254,4.82,NA,0.8,NA,0.12,400.0614641,348.7654159,409.5820091,373.3621478,23.18636364,23.85909091,27.2625,23.62474747,34.4,37.7,dry,2.247267796,0.208349568
B_2022_61,Mopane,NA,NA,-23.12896,31.43464,NA,7-Jul-22,20-Aug-25,1140,NW,Colophospermum_mopane,8,0,NA,2025,B_2022_61_2025,2022,Shingwedzi,adult,DCA,Basalt,carcass,North,384.6655571,524.4575113,1548.173096,2296.010254,4.82,NA,0.8,NA,0.12,400.0614641,348.7654159,409.5820091,373.3621478,23.18636364,23.85909091,27.2625,23.62474747,34.4,37.7,dry,2.247267796,0.208349568
B_2022_61_C,Mopane_C,NA,NA,-23.12805,31.43466,NA,NA,20-Aug-25,NA,NW,Colophospermum_mopane,8,0,NA,2025,B_2022_61_2025_C,2022,Shingwedzi,adult,DCA,Basalt,control,North,384.6655571,425.5057637,1548.173096,2296.010254,0,NA,NA,NA,NA,NA,NA,409.5820091,373.3621478,NA,NA,27.2625,23.62474747,NA,37.7,NA,2.247267796,0.210561824
B_2022_33,Msinya,NA,NA,-23.06978,30.91227,NA,9-Apr-22,18-Aug-25,1227,SE,Euclea_divinorum,8,0,NA,2025,B_2022_33_2025,2022,Shangoni,adult,Poached,Granite,carcass,North,371.9511807,1089.562752,2585.275391,6672.101074,54.33,0,NA,NA,NA,361.1855645,384.218508,540.3760989,415.9791191,22.53181818,23.08636364,26.125,22.95505051,32.8,36.1,dry,0.353323974,0.354058543
B_2022_37,Nhlanganini,NA,NA,-23.86795,31.54198,NA,28-Apr-22,29-Jul-25,1188,E,Colophospermum_mopane,8,3,NA,2025,B_2022_37_2025,2022,Letaba,adult,Natural,Basalt,carcass,Central,366.0817611,139.2737201,4837.447266,8105.197266,68.81,0.02,NA,NA,NA,411.3091843,464.5164974,376.0561886,416.4311916,23.40909091,23.73181818,25.65,23.71111111,34.8,37.1,dry,1.00585924,0.374042789
B_2022_37_C,Nhlanganini_C,NA,NA,-23.86705,31.54202,NA,NA,29-Jul-25,NA,NE,Colophospermum_mopane,8,2,NA,2025,B_2022_37_2025_C,2022,Letaba,adult,Natural,Basalt,control,Central,366.0817611,231.180827,4837.447266,8105.197266,0,NA,0.1,NA,NA,NA,NA,376.0561886,416.4311916,NA,NA,25.65,23.71111111,NA,37.1,NA,1.00585924,0.373817341
B_2024_98_C,Show Biz_C,NA,NA,-24.79696,31.87056,NA,NA,14-Jul-25,NA,NE,Combretum_hereroense,8,10,NA,2025,B_2024_98_2025_C,2024,Tshokwane,adult,Fighting,Basalt,control,Central,454.9697622,155.2442101,1947.372681,2314.832031,0,0.76,0.82,0.28,0.18,NA,NA,539.0150743,607.9748614,NA,NA,23.75,22.64090909,NA,34.1,NA,0.315126787,0.492939636
B_2023_135,Sirheni,NA,NA,-22.899017,31.19125,NA,27-Nov-23,27-Aug-25,639,E,Combretum_apiculatum,8,6,NA,2025,B_2023_135_2025,2023,Vlakteplaas,Adult,Natural,Granite,carcass,North,431.772672,368.2513359,1911.043823,2884.895752,1.66,0.04,2.86,NA,NA,399.8966155,218.4079828,563.6941037,440.9609204,23.69090909,24.58181818,27.0625,23.63838384,34.3,37.3,early_wet,0.821239506,0.416693498
B_2023_31_C,Vutomi_C,NA,NA,-24.7009,31.89983,NA,NA,15-Jul-25,NA,E,Gymnosporia_senegalensis,8,0,NA,2025,B_2023_31_2025_C,2023,Tshokwane,adult,Natural,Basalt,control,Central,473.5326038,1899.733187,6184.555664,4709.125977,0,NA,NA,NA,NA,NA,NA,584.2068734,642.4674722,NA,NA,23.82,22.5969697,NA,34.4,NA,0.270563403,0.591205189
B_2023_31_C,Vutomi_C,NA,NA,-24.7009,31.89983,NA,NA,15-Jul-25,NA,NE,Gymnosporia_senegalensis,8,0,NA,2025,B_2023_31_2025_C,2023,Tshokwane,adult,Natural,Basalt,control,Central,473.5326038,1899.733187,6184.555664,4709.125977,0,NA,NA,NA,NA,NA,NA,584.2068734,642.4674722,NA,NA,23.82,22.5969697,NA,34.4,NA,0.270563403,0.591205189
B_2023_66,Machalolo,NA,NA,-23.81536,31.49551,NA,16-Jul-23,6-Aug-25,752,E,Colophospermum_mopane,7.9,0,NA,2025,B_2023_66_2025,2023,Letaba,adult,Management,Basalt,carcass,Central,365.0032478,1200.249433,4883.600586,7517.097656,0.34,0.06,0.08,NA,0.08,473.4461799,275.8268936,383.5587597,426.8250235,23.72727273,23.7,26.475,23.37676768,33.6,36.7,dry,1.177746579,0.411476575
B_2020_107,Nwanetsi,NA,NA,-24.45488,31.87908,NA,23-Dec-20,12-Jun-25,1632,SW,Dichrostachys_cinerea,7.9,10,NA,2025,B_2020_107_2025,2020,Satara,adult,Natural,Basalt,carcass,Central,423.9067512,1113.692624,2793.797852,2802.531738,0,NA,NA,NA,NA,514.3799787,742.1460314,517.9096079,560.5966357,22.94090909,22.72272727,24.06666667,23.20353535,33.8,35.9,early_wet,0.954929659,0.4304187
B_2022_64_C,Outpost_C,NA,NA,-22.39324,31.15855,NA,NA,26-Aug-25,NA,SW,Colophospermum_mopane,7.9,0,NA,2025,B_2022_64_2025_C,2022,Pafuri,adult,Fighting,Granite,control,North,455.4078902,499.2498284,2852.950195,4316.189453,0,NA,1.68,0.02,NA,NA,NA,559.8107872,404.5767229,NA,NA,28.025,24.55656566,NA,38.7,NA,0.655718366,0.520594204
B_2022_135_C,Wilson_C,NA,NA,-25.19252,31.6143,NA,NA,2-Jul-25,NA,W,Terminalia_sericea,7.9,0,NA,2025,B_2022_135_2025_C,2022,Skukuza,adult,Natural,Granite,control,South,440.8070678,93.54714307,4046.635254,2976.924561,0,NA,1,NA,NA,NA,NA,551.9523144,631.1230877,NA,NA,23.55,22.39343434,NA,33.5,NA,0.989943746,0.756826167
B_2023_5,Giriyondo,NA,NA,-23.70609,31.57687,NA,10-Jan-23,29-Jul-25,931,N,Colophospermum_mopane,7.8,1,NA,2025,B_2023_5_2025,2023,Letaba,adult,Natural,Basalt,carcass,Central,360.4362185,19.14731014,7000.228027,4334.963867,0.08,NA,3,0.08,NA,322.6516035,351.8327339,344.4477291,383.8360305,23.36818182,23.55909091,25.6,23.40909091,34.1,36.9,late_wet,0.547493004,0.372302675
B_2022_129,Khensani,NA,NA,-25.121177,31.33036,NA,16-Nov-22,10-Jul-25,967,NE,Dichrostachys_cinerea,7.8,NA,dead,2025,B_2022_129_2025,2022,Pretoriuskop,adult,Management,Granite,carcass,South,570.5978715,930.6087778,2631.378662,3434.723389,0.32,NA,2,NA,NA,672.6183882,965.7280321,587.7765889,671.8596036,21.72727273,21.69090909,23.33,21.83434343,32.1,33,early_wet,1.120450799,0.398881864
B_2022_56,Kule,NA,NA,-23.11656,31.40627,NA,28-Jun-22,20-Aug-25,1149,SE,Colophospermum_mopane,7.8,0,NA,2025,B_2022_56_2025,2022,Shingwedzi,adult,DCA,Basalt,carcass,North,391.0012146,1732.032921,2305.401855,1704.212646,0.66,0.18,0.2,NA,0.24,403.5015337,342.2207525,409.5820091,373.3621478,23.23636364,24.04545455,27.35,23.72878788,34.4,37.8,dry,1.903493119,0.222140359
B_2022_56,Kule,NA,NA,-23.11656,31.40627,NA,28-Jun-22,20-Aug-25,1149,SE,Combretum_mossambicense,7.8,0,NA,2025,B_2022_56_2025,2022,Shingwedzi,adult,DCA,Basalt,carcass,North,391.0012146,1732.032921,2305.401855,1704.212646,0.66,0.18,0.2,NA,0.24,403.5015337,342.2207525,409.5820091,373.3621478,23.23636364,24.04545455,27.35,23.72878788,34.4,37.8,dry,1.903493119,0.222140359
B_2024_111_C,Lala plam_C,NA,NA,-23.70721,31.62207,NA,NA,31-Jul-25,NA,E,Colophospermum_mopane,7.8,1,NA,2025,B_2024_111_2025_C,2024,Letaba,adult,Natural,Basalt,control,Central,398.9837588,307.5364677,9998.525391,6202.998535,0,0.06,1.77,0.02,0.2,NA,NA,372.2890825,416.7074389,NA,NA,25.49,23.56161616,NA,36.9,NA,0.518845114,0.377342257
B_2024_5,Linghoza,NA,NA,-25.477757,31.330824,NA,31-Jan-24,25-Jun-25,511,SE,Dichrostachys_cinerea,7.8,10,NA,2025,B_2024_5_2025,2024,Stolsnek,adult,DCA,Granite,carcass,South,668.5570401,327.5200954,2892.417969,4870.373535,36.75,0.3,0.2,NA,NA,1142.660644,1049.472961,891.4119377,936.6441418,21.76363636,22.09,22.475,21.88333333,30.7,32.5,late_wet,0.366056369,0.373631895
B_2023_32,Phugwane,NA,NA,-23.051003,31.268992,NA,19-Apr-23,21-Aug-25,855,SW,Colophospermum_mopane,7.8,7,NA,2025,B_2023_32_2025,2023,Shingwedzi,adult,Management,Granite,carcass,North,409.5510445,1374.971616,2226.422852,6070.612793,0.5,0.08,0.44,0.4,NA,415.0487573,206.4700146,515.8020897,433.9890018,23.55,23.85909091,27.1875,23.65858586,34.8,37.4,dry,0.770309925,0.387662149
B_2022_62,Vutivi,NA,NA,-23.002281,31.473493,NA,9-Jul-22,19-Aug-25,1137,NE,Colophospermum_mopane,7.8,0,NA,2025,B_2022_62_2025,2022,Shingwedzi,adult,Natural,Basalt,carcass,North,443.7607428,1763.247907,9244.009766,2769.776611,51.73,NA,3.12,NA,NA,416.4666531,317.2903442,423.1605976,369.3038834,23.3,23.95909091,26.8375,23.73787879,34.4,37.4,dry,0.194169031,0.256203977
B_2022_62_C,Vutivi_C,NA,NA,-23.0013,31.47347,NA,NA,19-Aug-25,NA,SE,Dalbergia_melanoxylon,7.8,0,NA,2025,B_2022_62_2025_C,2022,Shingwedzi,adult,Natural,Basalt,control,North,443.7607428,1669.7386,9244.009766,2769.776611,0,0,0,NA,0.16,NA,NA,423.1605976,369.3038834,NA,NA,26.8375,23.73787879,NA,37.4,NA,0.213267624,0.255826054
B_2023_15,Woody,NA,NA,-25.15009,31.2842,NA,25-Jan-23,8-Jul-25,895,S,Terminalia_sericea,7.8,0,NA,2025,B_2023_15_2025,2023,Pretoriuskop,adult,Natural,Granite,carcass,South,560.6265607,124.7936758,648.3532715,2191.235352,0.12,NA,NA,NA,NA,647.1735821,925.7168159,644.3796554,727.2266557,21.39545455,21.44090909,23.08,21.48686869,32,32.6,late_wet,1.072704316,0.402141471
B_2022_31,Bububu,NA,NA,-23.075886,30.91599,NA,10-Apr-22,18-Aug-25,1226,SE,Colophospermum_mopane,7.7,0,NA,2025,B_2022_31_2025,2022,Shangoni,adult,Poached,Granite,carcass,North,379.1720883,1199.898649,2460.64209,6797.304199,38.1,NA,0.6,NA,NA,361.1855645,384.218508,540.3760989,415.9791191,22.53181818,23.08636364,26.125,22.95505051,32.8,36.1,dry,0.073211274,0.351075808
B_2022_31,Bububu,NA,NA,-23.075886,30.91599,NA,10-Apr-22,18-Aug-25,1226,W,Colophospermum_mopane,7.7,1,NA,2025,B_2022_31_2025,2022,Shangoni,adult,Poached,Granite,carcass,North,379.1720883,1199.898649,2460.64209,6797.304199,38.1,NA,0.6,NA,NA,361.1855645,384.218508,540.3760989,415.9791191,22.53181818,23.08636364,26.125,22.95505051,32.8,36.1,dry,0.073211274,0.351075808
B_2022_134,Granite,NA,NA,-23.96107,31.37574,NA,27-Nov-22,30-Jul-25,976,E,Colophospermum_mopane,7.7,0,NA,2025,B_2022_134_2025,2022,Phalaborwa,adult,Natural,Granite,carcass,Central,374.1327924,738.7354317,9908.216797,5802.815918,0.06,0.4,2.92,NA,0.02,478.4656453,646.9716971,445.763093,478.2764382,22.97272727,22.99545455,24.87,22.97575758,33.1,35.7,early_wet,0.407436654,0.343850848
B_2022_134_C,Granite_C,NA,NA,-23.96013,31.37573,NA,NA,30-Jul-25,NA,W,Colophospermum_mopane,7.7,1,NA,2025,B_2022_134_2025_C,2022,Phalaborwa,adult,Natural,Granite,control,Central,374.1327924,734.438463,9908.216797,5802.815918,0,0.38,NA,0.06,NA,NA,NA,445.763093,478.2764382,NA,NA,24.87,22.97575758,NA,35.7,NA,0.407436654,0.344973789
B_2022_129,Khensani,NA,NA,-25.121177,31.33036,NA,16-Nov-22,10-Jul-25,967,S,Dichrostachys_cinerea,7.7,10,NA,2025,B_2022_129_2025,2022,Pretoriuskop,adult,Management,Granite,carcass,South,570.5978715,930.6087778,2631.378662,3434.723389,0.32,NA,2,NA,NA,672.6183882,965.7280321,587.7765889,671.8596036,21.72727273,21.69090909,23.33,21.83434343,32.1,33,early_wet,1.120450799,0.398881864
B_2022_56_C,Kule_C,NA,NA,-23.11558,31.40625,NA,NA,20-Aug-25,NA,SW,Colophospermum_mopane,7.7,0,NA,2025,B_2022_56_2025_C,2022,Shingwedzi,adult,DCA,Basalt,control,North,391.0012146,1733.338051,2305.401855,1704.212646,0,NA,0.7,NA,0.06,NA,NA,409.5820091,373.3621478,NA,NA,27.35,23.72878788,NA,37.8,NA,1.903493119,0.224251095
B_2020_6,Mandzemba,NA,NA,-23.0362,31.48537,NA,30-Jan-20,19-Aug-25,2028,SW,Colophospermum_mopane,7.7,NA,NA,2025,B_2020_6_2025,2020,Shingwedzi,adult,Natural,Basalt,carcass,North,409.7337338,1423.558839,8430.255859,3671.312012,34.54,0.08,4.72,NA,NA,362.7603145,496.7391738,423.1605976,369.3038834,24.09090909,23.45,26.8375,23.73787879,34.3,37.4,late_wet,0.576140894,0.294573147
B_2022_54,Marheya,NA,NA,-24.543322,31.799921,NA,30-Jun-22,10-Jun-25,1076,W,Gymnosporia_senegalensis,7.7,1,NA,2025,B_2022_54_2025,2022,N'wanetsi,adult,Natural,Basalt,carcass,Central,454.4447684,2159.596738,3178.992432,4256.434082,1.9,NA,NA,NA,NA,548.5995536,697.8758569,491.6915402,545.4777867,22.15,22.87272727,23.35833333,22.6520202,32.3,34.7,dry,0.884901484,0.859840855
B_2024_90_C,Ntokozo_C,NA,NA,-23.92863,31.49848,NA,NA,19-Jun-25,NA,NE,Colophospermum_mopane,7.7,4,NA,2025,B_2024_90_2025_C,2024,Letaba,adult,Management,Granite,control,Central,363.0662668,40.539186,9402.871094,2948.120605,0,0.28,0.84,0.32,NA,NA,NA,399.2558179,450.029723,NA,NA,24.14166667,23.05505051,NA,35.9,NA,0.728929639,0.718572912
B_2020_107,Nwanetsi,NA,NA,-24.45488,31.87908,NA,23-Dec-20,12-Jun-25,1632,NW,Flueggea_virosa,7.7,1,NA,2025,B_2020_107_2025,2020,Satara,adult,Natural,Basalt,carcass,Central,423.9067512,1113.692624,2793.797852,2802.531738,0,NA,NA,NA,NA,514.3799787,742.1460314,517.9096079,560.5966357,22.94090909,22.72272727,24.06666667,23.20353535,33.8,35.9,early_wet,0.954929659,0.4304187
B_2022_138_C,Olifants_C,NA,NA,-24.07708,31.74489,NA,NA,18-Jun-25,NA,SW,Acacia_nigrescens,7.7,10,NA,2025,B_2022_138_2025_C,2022,Houtboschrand,adult,Natural,Basalt,control,Central,363.7847896,162.3396693,2978.134521,3763.831055,0,0.08,0.86,NA,0.02,NA,NA,373.8297424,406.3501855,NA,NA,24.73333333,24.04040404,NA,37.2,NA,0.509295818,0.542669657
B_2022_64,Outpost,NA,NA,-22.39239,31.1586683,NA,18-Jul-22,26-Aug-25,1135,W,Euclea_natalensis,7.7,0,NA,2025,B_2022_64_2025,2022,Pafuri,adult,Fighting,Granite,carcass,North,455.4078902,404.7544801,2852.950195,4316.189453,2.32,NA,1.18,NA,NA,415.3850589,327.8623159,559.8107872,404.5767229,24.15909091,24.71363636,28.025,24.55656566,35.2,38.7,dry,0.655718366,0.519631391
B_2022_62,Vutivi,NA,NA,-23.002281,31.473493,NA,9-Jul-22,19-Aug-25,1137,E,Colophospermum_mopane,7.7,1,NA,2025,B_2022_62_2025,2022,Shingwedzi,adult,Natural,Basalt,carcass,North,443.7607428,1763.247907,9244.009766,2769.776611,51.73,NA,3.12,NA,NA,416.4666531,317.2903442,423.1605976,369.3038834,23.3,23.95909091,26.8375,23.73787879,34.4,37.4,dry,0.194169031,0.256203977
B_2022_135_C,Wilson_C,NA,NA,-25.19252,31.6143,NA,NA,2-Jul-25,NA,S,Euclea_divinorum,7.7,0,NA,2025,B_2022_135_2025_C,2022,Skukuza,adult,Natural,Granite,control,South,440.8070678,93.54714307,4046.635254,2976.924561,0,NA,1,NA,NA,NA,NA,551.9523144,631.1230877,NA,NA,23.55,22.39343434,NA,33.5,NA,0.989943746,0.756826167
B_2022_99_C,Alastair Sinclair_C,NA,NA,-24.41355,31.9697,NA,NA,20-Jun-25,NA,E,Combretum_hereroense,7.6,1,NA,2025,B_2022_99_2025_C,2022,N'wanetsi,adult,Natural,Basalt,control,Central,430.5791748,75.33144968,1533.990479,3461.485352,0,NA,0.24,NA,NA,NA,NA,543.2266264,564.483619,NA,NA,24.29166667,23.40454545,NA,36.5,NA,0.563408499,0.314655881
B_2017_64_C,Burn_C,NA,NA,-22.96926,31.40608,NA,NA,12-Aug-25,NA,W,Colophospermum_mopane,7.6,0,NA,2025,B_2017_64_2025_C,2017,Shingwedzi,adult,Poached,Basalt,control,North,415.7226831,49.53892332,8239.323242,2239.667969,0,NA,NA,NA,NA,NA,NA,466.2223639,390.2857621,NA,NA,27.125,23.62626263,NA,37.6,NA,0.690732453,0.24149353
B_2023_8,Daga,NA,NA,-23.032728,31.360687,NA,17-Jan-23,19-Aug-25,945,W,Searsia_gueinzii,7.6,1,NA,2025,B_2023_8_2025,2023,Vlakteplaas,adult,Natural,Basalt,carcass,North,392.7141317,396.9509186,3050.477783,2479.92749,7.46,NA,2.74,0.1,NA,289.6736453,270.1842053,439.2186296,377.6306918,23.95454545,23.96363636,27.5,23.92121212,35.5,37.8,late_wet,0.958112757,0.120617115
B_2022_129_C,Khensani_C,NA,NA,-25.12214,31.33038,NA,NA,10-Jul-25,NA,NE,Dichrostachys_cinerea,7.6,2,NA,2025,B_2022_129_2025_C,2022,Pretoriuskop,adult,Management,Granite,control,South,570.5978715,842.4374487,2631.378662,3434.723389,0,NA,0.42,NA,0.42,NA,NA,587.7765889,671.8596036,NA,NA,23.33,21.83434343,NA,33,NA,1.120450799,0.398562234
B_2023_131_C,Limpopo_C,NA,NA,-23.11395,31.538,NA,10-Nov-23,15-Aug-25,NA,S,Colophospermum_mopane,7.6,1,NA,2025,B_2023_131_2025_C,2023,Shingwedzi,Adult,Natural,Basalt,control,North,427.6047283,37.35044813,5822.512207,6665.002441,0,NA,0.12,NA,NA,NA,NA,418.1238599,377.7071393,NA,NA,26.8875,23.76313131,NA,37.4,NA,1.352817016,0.305060093
B_2022_37_C,Nhlanganini_C,NA,NA,-23.86705,31.54202,NA,NA,29-Jul-25,NA,W,Gymnosporia_senegalensis,7.6,0,NA,2025,B_2022_37_2025_C,2022,Letaba,adult,Natural,Basalt,control,Central,366.0817611,231.180827,4837.447266,8105.197266,0,NA,0.1,NA,NA,NA,NA,376.0561886,416.4311916,NA,NA,25.65,23.71111111,NA,37.1,NA,1.00585924,0.373817341
B_2022_30_C,Airport_C,NA,NA,-24.97186,31.61948,NA,NA,6-Jun-25,NA,S,Acacia_grandicornuta,7.5,10,NA,2025,B_2022_30_2025_C,2022,Skukuza,adult,DCA,Granite,control,South,475.9185388,598.0629023,1640.893921,4457.464355,0,0.1,NA,2.7,NA,NA,NA,477.5338774,554.5272274,NA,NA,22.91666667,22.31717172,NA,33.8,NA,1.228676161,1.092975042
B_2017_64,Burn,NA,NA,-22.97023,31.40587,NA,29-Jun-17,12-Aug-25,2966,SW,Colophospermum_mopane,7.5,0,NA,2025,B_2017_64_2025,2017,Shingwedzi,adult,Poached,Basalt,carcass,North,415.7226831,51.78762972,7859.619141,2184.4021,28.44,NA,0.28,NA,0.08,628.8558459,446.0894513,466.2223639,390.2857621,23.45909091,23.36818182,27.125,23.62626263,34.9,37.6,dry,0.690732453,0.241650395
B_2023_8,Daga,NA,NA,-23.032728,31.360687,NA,17-Jan-23,19-Aug-25,945,W,Colophospermum_mopane,7.5,0,big,2025,B_2023_8_2025,2023,Vlakteplaas,adult,Natural,Basalt,carcass,North,392.7141317,396.9509186,3050.477783,2479.92749,7.46,NA,2.74,0.1,NA,289.6736453,270.1842053,439.2186296,377.6306918,23.95454545,23.96363636,27.5,23.92121212,35.5,37.8,late_wet,0.958112757,0.120617115
B_2022_134,Granite,NA,NA,-23.96107,31.37574,NA,27-Nov-22,30-Jul-25,976,NE,Colophospermum_mopane,7.5,2,NA,2025,B_2022_134_2025,2022,Phalaborwa,adult,Natural,Granite,carcass,Central,374.1327924,738.7354317,9908.216797,5802.815918,0.06,0.4,2.92,NA,0.02,478.4656453,646.9716971,445.763093,478.2764382,22.97272727,22.99545455,24.87,22.97575758,33.1,35.7,early_wet,0.407436654,0.343850848
B_2022_129,Khensani,NA,NA,-25.121177,31.33036,NA,16-Nov-22,10-Jul-25,967,N,Dichrostachys_cinerea,7.5,5,NA,2025,B_2022_129_2025,2022,Pretoriuskop,adult,Management,Granite,carcass,South,570.5978715,930.6087778,2631.378662,3434.723389,0.32,NA,2,NA,NA,672.6183882,965.7280321,587.7765889,671.8596036,21.72727273,21.69090909,23.33,21.83434343,32.1,33,early_wet,1.120450799,0.398881864
B_2024_90,Ntokozo,NA,NA,-23.92952,31.49867,NA,5/6/2024,19-Jun-25,409,NE,Colophospermum_mopane,7.5,5,NA,2025,B_2024_90_2025,2024,Letaba,adult,Management,Granite,carcass,Central,363.0662668,34.0677111,9402.871094,2948.120605,0.32,NA,4.34,NA,NA,332.0134277,399.6323657,399.2558179,450.029723,23.24545455,24.14166667,24.14166667,23.05505051,33.4,35.9,dry,0.728929639,0.719801793
B_2025_1,Tusker,NA,NA,-24.19144,31.85531,NA,12-Feb-25,18-Jun-25,126,E,Peltophorum_africanum,7.5,10,NA,2025,B_2025_1_2025,2025,N'wanetsi,adult,Infected tusk,Basalt,carcass,Central,473.9603937,1388.503518,19289.3457,7573.486816,42.63,NA,1.52,NA,NA,586.152977,138.3333559,529.4238329,540.9750545,23.38,NA,24.2,23.16414141,36.3,36.3,late_wet,0.114591559,0.685338012
B_2023_15,Woody,NA,NA,-25.15009,31.2842,NA,25-Jan-23,8-Jul-25,895,W,Terminalia_sericea,7.5,10,NA,2025,B_2023_15_2025,2023,Pretoriuskop,adult,Natural,Granite,carcass,South,560.6265607,124.7936758,648.3532715,2191.235352,0.12,NA,NA,NA,NA,647.1735821,925.7168159,644.3796554,727.2266557,21.39545455,21.44090909,23.08,21.48686869,32,32.6,late_wet,1.072704316,0.402141471
B_2023_5,Giriyondo,NA,NA,-23.70609,31.57687,NA,10-Jan-23,29-Jul-25,931,S,Colophospermum_mopane,7.4,6,NA,2025,B_2023_5_2025,2023,Letaba,adult,Natural,Basalt,carcass,Central,360.4362185,19.14731014,7000.228027,4334.963867,0.08,NA,3,0.08,NA,322.6516035,351.8327339,344.4477291,383.8360305,23.36818182,23.55909091,25.6,23.40909091,34.1,36.9,late_wet,0.547493004,0.372302675
B_2024_5,Linghoza,NA,NA,-25.477757,31.330824,NA,31-Jan-24,25-Jun-25,511,SE,Dichrostachys_cinerea,7.4,10,NA,2025,B_2024_5_2025,2024,Stolsnek,adult,DCA,Granite,carcass,South,668.5570401,327.5200954,2892.417969,4870.373535,36.75,0.3,0.2,NA,NA,1142.660644,1049.472961,891.4119377,936.6441418,21.76363636,22.09,22.475,21.88333333,30.7,32.5,late_wet,0.366056369,0.373631895
B_2020_6,Mandzemba,NA,NA,-23.0362,31.48537,NA,30-Jan-20,19-Aug-25,2028,SE,Colophospermum_mopane,7.4,0,NA,2025,B_2020_6_2025,2020,Shingwedzi,adult,Natural,Basalt,carcass,North,409.7337338,1423.558839,8430.255859,3671.312012,34.54,0.08,4.72,NA,NA,362.7603145,496.7391738,423.1605976,369.3038834,24.09090909,23.45,26.8375,23.73787879,34.3,37.4,late_wet,0.576140894,0.294573147
B_2022_33_C,Msinya_C,NA,NA,-23.06888,30.91229,NA,NA,18-Aug-25,NA,N,Dichrostachys_cinerea,7.4,0,NA,2025,B_2022_33_2025_C,2022,Shangoni,adult,Poached,Granite,control,North,371.9511807,1127.365524,2585.275391,6672.101074,0,NA,0.02,NA,NA,NA,NA,540.3760989,415.9791191,NA,NA,26.125,22.95505051,NA,36.1,NA,0.353323974,0.354462353
B_2023_32,Phugwane,NA,NA,-23.051003,31.268992,NA,19-Apr-23,21-Aug-25,855,S,Colophospermum_mopane,7.4,5,NA,2025,B_2023_32_2025,2023,Shingwedzi,adult,Management,Granite,carcass,North,409.5510445,1374.971616,2226.422852,6070.612793,0.5,0.08,0.44,0.4,NA,415.0487573,206.4700146,515.8020897,433.9890018,23.55,23.85909091,27.1875,23.65858586,34.8,37.4,dry,0.770309925,0.387662149
B_2023_63,Biyamiti,NA,NA,-25.28682,31.60378,NA,5-Jul-23,30-Jun-25,726,SE,Euclea_natalensis,7.3,0,NA,2025,B_2023_63_2025,2023,Malelane,adult,Management,Granite,carcass,South,441.3357949,1103.314432,3310.385742,3870.071289,0,NA,0.28,0.04,NA,871.4421816,618.3524551,560.1682053,637.5281941,22.75,22.84090909,22.95833333,22.51161616,31.5,33.4,dry,0.439267643,1.162313765
B_2021_103,Jock,NA,NA,-25.2166,31.5673,NA,21-Sep-21,3-Jul-25,1381,NE,Euclea_divinorum,7.3,0,NA,2025,B_2021_103_2025,2021,Stolsnek,adult,Natural,Granite,carcass,South,479.1851209,347.0460471,1121.587891,4200.394531,3.5,NA,0.12,NA,NA,767.6856585,674.8259706,572.7233028,635.4979198,22.08636364,22.16363636,23.47,22.3459596,31.7,33,dry,0.455183137,0.739033551
